Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
177,,Juwann WinfreeJ. Winfree DEN,10,133,202,160.1,19.6,256.0,+79.0
178,,Kelvin BenjaminK. Benjamin FA,,110,193,146.0,32.3,137.0,-41.0
179,,Russell GageR. Gage ATL,9,136,185,161.0,12.6,230.0,+51.0
180,,Damion RatleyD. Ratley CLE,7,141,192,165.8,14.7,180.0,0.0
181,,Emmanuel ButlerE. Butler NO,9,115,227,159.0,37.7,166.0,-15.0
182,,Jordan LasleyJ. Lasley FA,,104,174,159.9,7.7,179.0,-3.0
183,,Jordan TaylorJ. Taylor MIN,12,115,183,156.7,19.3,186.0,+3.0
184,,Bruce EllingtonB. Ellington FA,,120,178,135.5,24.6,300.0,+116.0
185,,Emanuel HallE. Hall TB,7,94,193,149.2,34.2,125.0,-60.0
186,,Dylan CantrellD. Cantrell FA,,120,166,151.2,10.4,147.0,-39.0
187,,Jazz FergusonJ. Ferguson SEA,11,120,179,155.2,19.9,,
188,,Jaleel ScottJ. Scott BAL,8,150,177,163.7,7.8,210.0,+22.0
189,,Terrelle PryorT. Pryor JAC,10,124,186,157.0,19.8,164.0,-25.0
190,,Travis FulghamT. Fulgham DET,5,144,180,166.3,13.6,306.0,+116.0
191,,Bobo WilsonB. Wilson TB,7,156,188,168.8,10.6,214.0,+23.0
Tier 12,
192,,Daurice FountainD. Fountain IND,6,142,195,163.4,19.1,251.0,+59.0
193,,Javon WimsJ. Wims CHI,6,135,139,137.3,1.7,192.0,-1.0
194,,Andy JonesA. Jones DET,5,163,179,170.2,5.2,182.0,-12.0
195,,Gehrig DieterG. Dieter KC,12,152,182,164.6,10.9,181.0,-14.0
196,,Charone PeakeC. Peake NYJ,4,143,189,166.0,18.0,269.0,+73.0
197,,Lil'Jordan HumphreyL. Humphrey NO,9,69,226,164.0,58.8,143.0,-54.0
198,,DaMarkus LodgeD. Lodge TB,7,107,194,167.6,31.8,,
199,,Isaiah FordI. Ford MIA,5,158,175,168.6,6.1,229.0,+30.0
200,,Dillon MitchellD. Mitchell MIN,12,139,211,170.8,23.7,235.0,+35.0
201,,Artavis ScottA. Scott LAC,12,147,186,161.0,15.5,285.0,+84.0
202,,Tommylee LewisT. Lewis DET,5,128,191,169.4,20.5,222.0,+20.0
203,,Deontay BurnettD. Burnett NYJ,4,143,188,169.8,17.3,153.0,-50.0
204,,Anthony JohnsonA. Johnson TB,7,64,185,124.5,60.5,,
205,,Amara DarbohA. Darboh SEA,11,155,200,173.2,19.2,309.0,+104.0
206,,Marvin HallM. Hall CHI,6,159,185,166.5,10.7,225.0,+19.0
207,,Ray-Ray McCloudR. McCloud BUF,6,153,198,179.7,14.9,144.0,-63.0
208,,Stanley Morgan Jr.S. Morgan CIN,9,141,235,177.0,35.2,,
209,,Dwayne HarrisD. Harris OAK,6,160,180,172.0,7.4,242.0,+33.0
210,,Darius JenningsD. Jennings TEN,11,150,213,174.8,25.0,248.0,+38.0
211,,Brandon ZylstraB. Zylstra MIN,12,156,193,178.8,13.5,169.0,-42.0
212,,Derrick WilliesD. Willies CLE,7,149,171,163.3,10.1,167.0,-45.0
213,,Pharoh CooperP. Cooper ARI,12,157,253,190.0,32.7,152.0,-61.0
214,,Olabisi JohnsonO. Johnson MIN,12,158,202,174.5,16.7,201.0,-13.0
215,,Damiere ByrdD. Byrd ARI,12,151,184,165.7,13.7,218.0,+3.0
216,,River CracraftR. Cracraft DEN,10,166,186,175.8,7.3,220.0,+4.0
217,,Charles JohnsonC. Johnson PHI,10,150,204,176.5,19.9,304.0,+87.0
218,,Brian QuickB. Quick WAS,10,139,212,183.4,24.0,339.0,+121.0
219,,Anthony Ratliff-WilliamsA. Ratliff-Williams TEN,11,120,184,152.0,32.0,,
220,,JoJo NatsonJ. Natson LAR,9,164,201,178.3,14.6,245.0,+25.0
221,,Olamide ZaccheausO. Zaccheaus ATL,9,140,205,172.3,26.5,,
222,,Keelan DossK. Doss OAK,6,136,244,186.0,44.5,,
223,,Shelton GibsonS. Gibson FA,,169,175,172.7,2.6,187.0,-36.0
224,,Terry GodwinT. Godwin CAR,7,154,163,158.5,4.5,189.0,-35.0
225,,Trevor DavisT. Davis GB,11,165,209,186.4,14.0,224.0,-1.0
226,,Khadarel HodgeK. Hodge LAR,9,152,197,185.8,7.6,264.0,+38.0
227,,Cedrick WilsonC. Wilson DAL,8,148,218,180.7,28.8,206.0,-21.0
228,,Geremy DavisG. Davis LAC,12,171,194,183.3,9.2,241.0,+13.0
229,,Braxton MillerB. Miller FA,,140,188,164.0,24.0,270.0,+41.0
230,,John UrsuaJ. Ursua SEA,11,153,196,178.7,18.5,234.0,+4.0
231,,Jaelen StrongJ. Strong CLE,7,161,178,169.5,8.5,155.0,-76.0
232,,Mike ThomasM. Thomas LAR,9,164,180,172.0,8.0,123.0,-109.0
233,,TJ JonesT. Jones NYG,11,148,197,172.5,24.5,226.0,-7.0
234,,Aldrick RobinsonA. Robinson CAR,7,156,190,173.0,17.0,175.0,-59.0
235,,Diontae SpencerD. Spencer PIT,7,154,194,174.0,20.0,,
236,,Alexander HollinsA. Hollins MIN,12,149,206,177.5,28.5,,
237,,Marcus JohnsonM. Johnson IND,6,176,193,185.0,7.0,217.0,-20.0
Tier 13,
238,,Ashton DulinA. Dulin IND,6,152,248,200.0,48.0,342.0,+104.0
239,,Michael FloydM. Floyd BAL,8,165,191,178.0,13.0,286.0,+47.0
240,,Cam BatsonC. Batson TEN,11,177,195,186.0,9.0,249.0,+9.0
