fp_page,page_type,ecr_type,player,id,pos,team,ecr,sd,best,worst,sportsdata_id,player_filename,yahoo_id,cbs_id,player_owned_avg,player_owned_espn,player_owned_yahoo,player_image_url,player_square_image_url,rank_delta,bye,mergename,scrape_date,tm
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Chris Olave,20111,WR,NO,11.59,2.5,8,19,2375d572-a36c-4365-bb3f-87e156526e2f,chris-olave.php,33966,2963666,98.6,98.2,99,https://images.fantasypros.com/images/players/nfl/20111/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/20111/headshot/210x210.png,NA,12,Chris Olave,2024-05-24,NOS
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Brandon Aiyuk,19252,WR,SF,12.97,2.17,9,19,c90471cc-fa60-4416-9388-5aebb5d877eb,brandon-aiyuk.php,32695,2967489,98.1,98.2,98,https://images.fantasypros.com/images/players/nfl/19252/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19252/headshot/210x210.png,NA,9,Brandon Aiyuk,2024-05-24,SFO
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Drake London,23163,WR,ATL,14.19,3.16,8,21,5053f9ae-15d9-4730-833d-484886b6f890,drake-london.php,33963,3127902,92.6,96.1,89,https://images.fantasypros.com/images/players/nfl/23163/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23163/headshot/210x210.png,NA,12,Drake London,2024-05-24,ATL
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Jaylen Waddle,19790,WR,MIA,14.27,3.15,9,22,0ff9a975-669d-4851-a95d-ab28d9fc29c4,jaylen-waddle.php,33394,2962110,96.1,97.2,95,https://images.fantasypros.com/images/players/nfl/19790/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19790/headshot/210x210.png,NA,6,Jaylen Waddle,2024-05-24,MIA
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Michael Pittman Jr.,19278,WR,IND,15.95,2.49,10,21,1aefd5e2-1f85-471a-91a5-4aad4cf6fe6d,michael-pittman.php,32704,2240188,97.1,98.2,96,https://images.fantasypros.com/images/players/nfl/19278/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19278/headshot/210x210.png,NA,14,Michael Pittman,2024-05-24,IND
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Rome Odunze,25411,WR,CHI,15.97,3.87,11,28,f64694e0-0381-11ef-973d-5176a0ecbee4,rome-odunze.php,40901,3162979,65.4,65.4,0,https://images.fantasypros.com/images/players/nfl/25411/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/25411/headshot/210x210.png,NA,7,Rome Odunze,2024-05-24,CHI
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,DeVonta Smith,19222,WR,PHI,16.32,2.78,11,22,3555d07e-57ae-43de-97d5-b1b5bf055f17,devonta-smith.php,33398,2866975,97.8,96.5,99,https://images.fantasypros.com/images/players/nfl/19222/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19222/headshot/210x210.png,NA,5,DeVonta Smith,2024-05-24,PHI
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,DJ Moore,17265,WR,CHI,17.97,3,12,27,d8202e6d-d03b-4cd1-a793-ff8fd39d9755,dj-moore-wr.php,30994,2179328,97.6,97.1,98,https://images.fantasypros.com/images/players/nfl/17265/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17265/headshot/210x210.png,NA,7,DJ Moore,2024-05-24,CHI
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,DK Metcalf,18219,WR,SEA,19.05,2.56,13,27,754faf0f-40f7-45f0-b23b-6ce990ecaf26,dk-metcalf.php,31896,2260185,98.4,98.8,98,https://images.fantasypros.com/images/players/nfl/18219/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18219/headshot/210x210.png,NA,10,DK Metcalf,2024-05-24,SEA
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Nico Collins,20130,WR,HOU,20.41,4.42,14,33,bd56a50c-5fae-4ee2-8363-f74ae07b6887,nico-collins.php,33477,2878193,95.5,98,93,https://images.fantasypros.com/images/players/nfl/20130/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/20130/headshot/210x210.png,NA,14,Nico Collins,2024-05-24,HOU
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Tee Higgins,19211,WR,CIN,20.89,3.42,13,29,7963b029-5de4-4541-b00a-44eefe4349af,tee-higgins.php,32703,2809208,94.2,93.3,95,https://images.fantasypros.com/images/players/nfl/19211/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19211/headshot/210x210.png,NA,12,Tee Higgins,2024-05-24,CIN
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Zay Flowers,22916,WR,BAL,22.73,4.81,11,33,2b6d74b7-10fb-4f17-99c8-9bb557fb475b,zay-flowers.php,40039,3127049,91.6,95.1,88,https://images.fantasypros.com/images/players/nfl/22916/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/22916/headshot/210x210.png,NA,14,Zay Flowers,2024-05-24,BAL
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Tank Dell,25361,WR,HOU,24.76,2.9,19,33,25e7b423-f716-4d1a-9623-cee3e7d822ab,nathaniel-dell.php,40097,2963970,58.9,90.8,27,https://images.fantasypros.com/images/players/nfl/25361/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/25361/headshot/210x210.png,NA,14,Tank Dell,2024-05-24,HOU
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Jordan Addison,23107,WR,MIN,25.59,4.7,19,38,63fdd64e-1a23-4b77-9536-b1609f3a708c,jordan-addison.php,40042,3162290,87.3,84.5,90,https://images.fantasypros.com/images/players/nfl/23107/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23107/headshot/210x210.png,NA,6,Jordan Addison,2024-05-24,MIN
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Rashee Rice,23113,WR,KC,26.78,6.9,14,50,cbd73c09-da07-48b0-a0d6-f248dfa631b6,rashee-rice.php,40084,3124978,90.4,90.7,90,https://images.fantasypros.com/images/players/nfl/23113/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23113/headshot/210x210.png,NA,6,Rashee Rice,2024-05-24,KCC
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Jaxon Smith-Njigba,23070,WR,SEA,27.32,4.89,16,35,6215db71-1e13-4c62-8f14-2005d33dee47,jaxon-smith-njigba.php,40041,3162959,74.7,81.4,68,https://images.fantasypros.com/images/players/nfl/23070/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23070/headshot/210x210.png,NA,10,Jaxon Smith-Njigba,2024-05-24,SEA
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Xavier Worthy,23019,WR,KC,27.63,5.44,21,48,52e049b1-0a7a-4e7f-9866-d2848e9cc478,xavier-worthy.php,40877,26730787,71.5,71.5,0,https://images.fantasypros.com/images/players/nfl/23019/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23019/headshot/210x210.png,NA,6,Xavier Worthy,2024-05-24,KCC
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,George Pickens,22963,WR,PIT,27.95,3.42,22,36,018e8f25-54e5-44f1-967a-7ff237f1c52f,george-pickens.php,34007,3123212,85.7,88.3,83,https://images.fantasypros.com/images/players/nfl/22963/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/22963/headshot/210x210.png,NA,9,George Pickens,2024-05-24,PIT
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Deebo Samuel Sr.,18244,WR,SF,29.38,3.98,22,40,628a6a0a-4fde-4024-8d7c-28674953d5af,deebo-samuel.php,31868,2139735,98.8,98.6,99,https://images.fantasypros.com/images/players/nfl/18244/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18244/headshot/210x210.png,NA,9,Deebo Samuel,2024-05-24,SFO
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Davante Adams,12123,WR,LV,29.95,4.15,18,39,e7d6ae25-bf15-4660-8b37-c37716551de3,davante-adams.php,27581,1893167,99.9,99.7,100,https://images.fantasypros.com/images/players/nfl/12123/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/12123/headshot/210x210.png,NA,10,Davante Adams,2024-05-24,LVR
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Jayden Reed,23020,WR,GB,30.89,5.21,22,43,23a306bc-5f77-4574-a575-bd599f243185,jayden-reed.php,40063,2967762,75.3,81.6,69,https://images.fantasypros.com/images/players/nfl/23020/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23020/headshot/210x210.png,NA,10,Jayden Reed,2024-05-24,GBP
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Stefon Diggs,13981,WR,HOU,32.73,5.22,21,45,a1c40664-b265-4083-aad2-54b4c734f2c5,stefon-diggs.php,28534,2000038,99.7,99.3,100,https://images.fantasypros.com/images/players/nfl/13981/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/13981/headshot/210x210.png,NA,14,Stefon Diggs,2024-05-24,HOU
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Brian Thomas Jr.,23000,WR,JAC,33.35,6.54,22,50,271a233e-68b3-4261-a3aa-7667eaf9d3cc,brian-thomas-jr.php,40883,3132164,56.1,56.1,0,https://images.fantasypros.com/images/players/nfl/23000/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23000/headshot/210x210.png,NA,12,Brian Thomas,2024-05-24,JAC
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Ladd McConkey,26122,WR,LAC,33.86,7.05,22,54,473bc7e5-c393-4f21-9e49-3ffc16711238,ladd-mcconkey.php,40908,3163962,62.1,62.1,0,https://images.fantasypros.com/images/players/nfl/26122/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/26122/headshot/210x210.png,NA,5,Ladd McConkey,2024-05-24,LAC
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Mike Evans,12119,WR,TB,34.59,2.98,29,43,c48c21d9-0ae5-478c-ad34-30a660cfa9b8,mike-evans.php,27535,1824909,98,98.9,97,https://images.fantasypros.com/images/players/nfl/12119/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/12119/headshot/210x210.png,NA,11,Mike Evans,2024-05-24,TBB
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Cooper Kupp,16433,WR,LAR,35.57,4.91,26,45,2806e915-c46f-492f-8a29-71d3a85e5620,cooper-kupp.php,30182,2006951,97.5,95.9,99,https://images.fantasypros.com/images/players/nfl/16433/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16433/headshot/210x210.png,NA,6,Cooper Kupp,2024-05-24,LAR
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Amari Cooper,13894,WR,CLE,37.43,5.19,23,47,00f88be8-45f9-4237-b2b8-3271ec790d07,amari-cooper.php,28392,1984220,90.3,87.5,93,https://images.fantasypros.com/images/players/nfl/13894/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/13894/headshot/210x210.png,NA,10,Amari Cooper,2024-05-24,CLE
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Terry McLaurin,18466,WR,WAS,38.76,4.53,27,46,7e8c4641-2beb-4213-ba22-69fe0307005f,terry-mclaurin.php,31908,2139279,89,85.9,92,https://images.fantasypros.com/images/players/nfl/18466/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18466/headshot/210x210.png,NA,14,Terry McLaurin,2024-05-24,WAS
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Christian Kirk,17268,WR,JAC,39.14,5.11,28,51,ebcd87ce-218c-4144-810b-921c2f59d6e8,christian-kirk.php,31017,2180820,68.3,81.6,55,https://images.fantasypros.com/images/players/nfl/17268/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17268/headshot/210x210.png,NA,12,Christian Kirk,2024-05-24,JAC
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Keon Coleman,26019,WR,BUF,40.24,8.38,24,69,6752915f-efe5-473d-a520-78cadfab6dda,keon-coleman.php,40911,26717289,63.8,63.8,0,https://images.fantasypros.com/images/players/nfl/26019/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/26019/headshot/210x210.png,NA,12,Keon Coleman,2024-05-24,BUF
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Diontae Johnson,18615,WR,CAR,40.78,4.63,34,54,244c00c7-fe9a-4f4f-adff-1d5b9c8877e7,diontae-johnson.php,31898,2194164,81.8,83.6,80,https://images.fantasypros.com/images/players/nfl/18615/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18615/headshot/210x210.png,NA,11,Diontae Johnson,2024-05-24,CAR
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Chris Godwin,16406,WR,TB,40.92,4.04,31,50,baa61bb5-f8d0-4f90-bbe2-028576b8d33d,chris-godwin.php,30197,2818150,89.4,87.8,91,https://images.fantasypros.com/images/players/nfl/16406/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16406/headshot/210x210.png,NA,11,Chris Godwin,2024-05-24,TBB
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Calvin Ridley,17258,WR,TEN,43.81,4.39,36,52,926e2674-52d6-4cec-9991-46ee85cc8cfd,calvin-ridley.php,30996,2186328,94.8,92.5,97,https://images.fantasypros.com/images/players/nfl/17258/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17258/headshot/210x210.png,NA,5,Calvin Ridley,2024-05-24,TEN
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Keenan Allen,11616,WR,CHI,44.35,4.62,37,57,5f424505-f29f-433c-b3f2-1a143a04a010,keenan-allen.php,26699,1737096,90.1,89.2,91,https://images.fantasypros.com/images/players/nfl/11616/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/11616/headshot/210x210.png,NA,7,Keenan Allen,2024-05-24,CHI
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Christian Watson,23886,WR,GB,44.68,5.92,31,59,47d97f44-b4aa-46d2-816c-5b5a1fe48d46,christian-watson.php,33989,2869806,73.2,82.4,64,https://images.fantasypros.com/images/players/nfl/23886/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23886/headshot/210x210.png,NA,10,Christian Watson,2024-05-24,GBP
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Ricky Pearsall,26214,WR,SF,44.78,5.86,31,59,aca4c1b8-915f-4295-92e4-05b51feee6b1,ricky-pearsall.php,40892,3122949,6.7,6.7,0,https://images.fantasypros.com/images/players/nfl/26214/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/26214/headshot/210x210.png,NA,9,Ricky Pearsall,2024-05-24,SFO
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Hollywood Brown,18226,WR,KC,48.16,6.49,35,62,feeee40a-dd63-41a7-89cd-6c95b5456833,marquise-brown.php,31857,2804128,77,82,72,https://images.fantasypros.com/images/players/nfl/18226/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18226/headshot/210x210.png,NA,6,Hollywood Brown,2024-05-24,KCC
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Xavier Legette,26136,WR,CAR,48.56,8.14,38,82,0bb0c37c-e76b-4529-92b0-b026be4f7d6c,xavier-legette.php,40890,3131575,30.6,30.6,0,https://images.fantasypros.com/images/players/nfl/26136/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/26136/headshot/210x210.png,NA,11,Xavier Legette,2024-05-24,CAR
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Josh Downs,24706,WR,IND,51.3,6.23,40,71,dd227f4a-0785-482d-a28b-f231c7f3b73f,josh-downs.php,40126,3162970,27.5,7,48,https://images.fantasypros.com/images/players/nfl/24706/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/24706/headshot/210x210.png,NA,14,Josh Downs,2024-05-24,IND
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Courtland Sutton,17253,WR,DEN,52.78,5.64,41,63,b55ae5ba-593f-4560-9cab-14e10698e01d,courtland-sutton.php,31010,2218461,82,81.9,82,https://images.fantasypros.com/images/players/nfl/17253/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17253/headshot/210x210.png,NA,14,Courtland Sutton,2024-05-24,DEN
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Jameson Williams,23677,WR,DET,53.35,6.6,41,73,590adb00-5598-47ad-b6d4-16a6c5519847,jameson-williams.php,33967,3125968,31.3,40.5,22,https://images.fantasypros.com/images/players/nfl/23677/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23677/headshot/210x210.png,NA,5,Jameson Williams,2024-05-24,DET
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Jahan Dotson,23101,WR,WAS,53.49,4.87,44,66,d4a7917d-f327-431b-9b87-83af341c3e21,jahan-dotson.php,33971,2962944,30.8,4.5,57,https://images.fantasypros.com/images/players/nfl/23101/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23101/headshot/210x210.png,NA,14,Jahan Dotson,2024-05-24,WAS
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Adonai Mitchell,24357,WR,IND,53.62,13.12,36,111,190dbc97-2b7c-4023-b6b0-5729b854b60b,adonai-mitchell.php,40915,26701928,11.6,11.6,0,https://images.fantasypros.com/images/players/nfl/24357/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/24357/headshot/210x210.png,NA,14,Adonai Mitchell,2024-05-24,IND
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,DeAndre Hopkins,11606,WR,TEN,56.14,5.66,45,75,5c48ade7-4b9a-4757-9643-87a6e3839e2b,deandre-hopkins.php,26650,1737078,92.2,90.3,94,https://images.fantasypros.com/images/players/nfl/11606/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/11606/headshot/210x210.png,NA,5,DeAndre Hopkins,2024-05-24,TEN
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Troy Franklin,23092,WR,DEN,57.19,9.01,34,81,765dffd8-8112-4078-86a1-924ccebf1069,troy-franklin.php,41009,26693436,2.2,2.2,0,https://images.fantasypros.com/images/players/nfl/23092/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23092/headshot/210x210.png,NA,14,Troy Franklin,2024-05-24,DEN
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Jerry Jeudy,19201,WR,CLE,58,6.12,45,74,eaaa4a61-c2a7-4926-8e9b-3ec71be2f991,jerry-jeudy.php,32685,2741201,60,66.9,53,https://images.fantasypros.com/images/players/nfl/19201/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19201/headshot/210x210.png,NA,10,Jerry Jeudy,2024-05-24,CLE
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Jakobi Meyers,18598,WR,LV,58.3,5.24,47,70,73e194d1-a4b7-4de4-b1c2-3c24ef502918,jakobi-meyers.php,32231,2183835,76,76,76,https://images.fantasypros.com/images/players/nfl/18598/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18598/headshot/210x210.png,NA,10,Jakobi Meyers,2024-05-24,LVR
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Roman Wilson,26160,WR,PIT,58.92,8.81,44,79,43563ab6-46b9-44d3-aaf2-bc1eb4d1f8d1,roman-wilson.php,40952,3169495,2.7,2.7,0,https://images.fantasypros.com/images/players/nfl/26160/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/26160/headshot/210x210.png,NA,9,Roman Wilson,2024-05-24,PIT
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Romeo Doubs,23794,WR,GB,59.08,7.3,42,77,5f559fde-3a5f-4df6-99a2-cd1a4b103c68,romeo-doubs.php,34088,2961886,44.2,27.4,61,https://images.fantasypros.com/images/players/nfl/23794/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23794/headshot/210x210.png,NA,10,Romeo Doubs,2024-05-24,GBP
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Ja'Lynn Polk,26205,WR,NE,59.69,10.34,39,82,446ecdc5-470d-4cb6-9a77-b54c108e3d3a,jalynn-polk.php,40914,3162664,3,3,0,https://images.fantasypros.com/images/players/nfl/26205/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/26205/headshot/210x210.png,NA,14,JaLynn Polk,2024-05-24,NEP
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Jermaine Burton,22956,WR,CIN,63.29,12.93,46,119,dc363b05-4551-4cb0-9bfc-ba462cb1cd5b,jermaine-burton.php,40974,3163951,2.6,2.6,0,https://images.fantasypros.com/images/players/nfl/22956/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/22956/headshot/210x210.png,NA,12,Jermaine Burton,2024-05-24,CIN
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Marvin Mims Jr.,23080,WR,DEN,63.92,7.32,51,81,fcd780e6-6d43-4c2e-b740-59ae09911345,marvin-mims.php,40090,3162586,6.2,4.4,8,https://images.fantasypros.com/images/players/nfl/23080/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23080/headshot/210x210.png,NA,14,Marvin Mims,2024-05-24,DEN
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Gabe Davis,19398,WR,JAC,64.86,8.05,51,84,dc397432-7157-4ce4-976d-b9662cc6f551,gabriel-davis.php,32798,2804813,56.8,32.6,81,https://images.fantasypros.com/images/players/nfl/19398/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19398/headshot/210x210.png,NA,12,Gabriel Davis,2024-05-24,JAC
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Tyler Lockett,13971,WR,SEA,64.95,5.74,50,79,dffa69ad-331e-4f09-ae38-40a5a4406be6,tyler-lockett.php,28457,1860834,87.5,81.9,93,https://images.fantasypros.com/images/players/nfl/13971/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/13971/headshot/210x210.png,NA,10,Tyler Lockett,2024-05-24,SEA
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Quentin Johnston,23123,WR,LAC,66.35,8.85,50,89,e648bc98-bc81-44d0-8d4b-b9223c497ff4,quentin-johnston.php,40051,3162609,26.5,30.9,22,https://images.fantasypros.com/images/players/nfl/23123/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23123/headshot/210x210.png,NA,5,Quentin Johnston,2024-05-24,LAC
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Mike Williams,16377,WR,NYJ,67.38,7.32,52,88,12f27311-7cd6-4ca5-ba7d-571e9de5e1eb,mike-williams-wr.php,30120,2082516,46.3,77.5,15,https://images.fantasypros.com/images/players/nfl/16377/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16377/headshot/210x210.png,NA,12,Mike Williams,2024-05-24,NYJ
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Malachi Corley,26023,WR,NYJ,69.11,11.43,51,105,bae59933-8b94-4837-990e-f0a4ced3cdbb,malachi-corley.php,40944,3162613,2.4,2.4,0,,,NA,12,Malachi Corley,2024-05-24,NYJ
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Javon Baker,22885,WR,NE,69.15,13.92,48,112,901992cc-f4b7-45e8-800e-c2dce6ae5199,javon-baker.php,40982,3170860,1.2,1.2,0,https://images.fantasypros.com/images/players/nfl/22885/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/22885/headshot/210x210.png,NA,14,Javon Baker,2024-05-24,NEP
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Dontayvion Wicks,24354,WR,GB,69.59,9.38,48,89,ea3d1393-8c3b-4e81-a519-f636d28d692e,dontayvion-wicks.php,40201,3122375,6.1,2.1,10,https://images.fantasypros.com/images/players/nfl/24354/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/24354/headshot/210x210.png,NA,10,Dontayvion Wicks,2024-05-24,GBP
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Khalil Shakir,23748,WR,BUF,71.08,9.63,50,94,0ce9ddce-bdf6-469c-8a32-9cf0ed3714a4,khalil-shakir.php,34104,2969119,10,9.9,10,https://images.fantasypros.com/images/players/nfl/23748/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23748/headshot/210x210.png,NA,12,Khalil Shakir,2024-05-24,BUF
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Michael Wilson,25333,WR,ARI,71.59,8.11,52,95,b91be982-fccd-448e-869b-e9b5148a1730,michael-wilson.php,40121,2965181,14.4,23.8,5,https://images.fantasypros.com/images/players/nfl/25333/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/25333/headshot/210x210.png,NA,11,Michael Wilson,2024-05-24,ARI
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Joshua Palmer,22845,WR,LAC,72.22,11.29,51,100,857fcc59-10e8-4194-bd7d-41bc5f72a47f,josh-palmer.php,33465,2867325,31.8,27.5,36,https://images.fantasypros.com/images/players/nfl/22845/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/22845/headshot/210x210.png,NA,5,Josh Palmer,2024-05-24,LAC
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Rashid Shaheed,24687,WR,NO,72.43,6.17,60,83,e1ecc660-cc9f-11ec-952e-a10f2c98fc4d,rashid-shaheed.php,34659,2250863,39.1,19.2,59,https://images.fantasypros.com/images/players/nfl/24687/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/24687/headshot/210x210.png,NA,12,Rashid Shaheed,2024-05-24,NOS
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,DeMario Douglas,25304,WR,NE,75.19,13.45,55,115,962496d4-9ffa-471b-8dd2-fc5e60fee84b,demario-douglas.php,40222,3126241,23.9,24.7,23,https://images.fantasypros.com/images/players/nfl/25304/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/25304/headshot/210x210.png,NA,14,DeMario Douglas,2024-05-24,NEP
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Elijah Moore,20114,WR,CLE,75.84,9.28,52,97,b1935e20-6bd6-4863-8d7e-702ec403491f,elijah-moore.php,33422,2963569,23.5,1.9,45,https://images.fantasypros.com/images/players/nfl/20114/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/20114/headshot/210x210.png,NA,10,Elijah Moore,2024-05-24,CLE
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Curtis Samuel,16434,WR,BUF,78.24,15.04,52,127,66a21b6d-97e5-4732-8bb0-062145d6bbc6,curtis-samuel.php,30153,2131252,47.1,55.1,39,https://images.fantasypros.com/images/players/nfl/16434/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16434/headshot/210x210.png,NA,12,Curtis Samuel,2024-05-24,BUF
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Treylon Burks,22905,WR,TEN,78.41,11.31,57,111,45763342-0208-46ab-a5d2-6c6e4ff66b66,treylon-burks.php,33973,3122944,6.3,1.5,11,https://images.fantasypros.com/images/players/nfl/22905/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/22905/headshot/210x210.png,NA,5,Treylon Burks,2024-05-24,TEN
/nfl/rankings/dynasty-wr.php,dynasty-wr,dp,Brandin Cooks,12122,WR,DAL,78.46,6.36,65,91,b6b954eb-4591-4b7a-86b9-a481f15fdd58,brandin-cooks.php,27548,1880880,46.9,26.8,67,https://images.fantasypros.com/images/players/nfl/12122/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/12122/headshot/210x210.png,NA,7,Brandin Cooks,2024-05-24,DAL
