Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
89,,Cam NewtonC. Newton CAR,QB7,7,47,269,91.8,13.6,90.0,+1.0
90,,Vance McDonaldV. McDonald PIT,TE8,7,48,235,92.0,24.1,83.0,-7.0
91,,Marvin JonesM. Jones DET,WR38,5,62,158,92.5,15.0,93.0,+2.0
92,,Royce FreemanR. Freeman DEN,RB39,10,56,147,93.8,18.3,104.0,+12.0
93,,Larry FitzgeraldL. Fitzgerald ARI,WR39,12,49,148,95.8,17.3,102.0,+9.0
94,,Dante PettisD. Pettis SF,WR40,4,53,152,96.2,17.2,107.0,+13.0
95,,Russell WilsonR. Wilson SEA,QB8,11,54,270,97.8,16.4,88.0,-7.0
96,,David NjokuD. Njoku CLE,TE9,7,48,211,99.5,21.6,86.0,-10.0
97,,Josh GordonJ. Gordon NE,WR41,10,31,251,74.4,27.8,65.0,-32.0
98,,Jared GoffJ. Goff LAR,QB9,9,62,272,102.2,15.2,91.0,-7.0
Tier 8,
99,,Dion LewisD. Lewis TEN,RB40,11,65,200,105.3,20.3,128.0,+29.0
100,,Jameis WinstonJ. Winston TB,QB10,7,59,275,105.8,13.6,116.0,+16.0
101,,Drew BreesD. Brees NO,QB11,9,36,274,106.7,16.9,80.0,-21.0
102,,Jordan HowardJ. Howard PHI,RB41,10,53,215,107.6,26.1,94.0,-8.0
103,,Austin HooperA. Hooper ATL,TE10,9,52,211,107.7,25.0,105.0,+2.0
104,,Emmanuel SandersE. Sanders DEN,WR42,10,47,203,106.0,23.6,87.0,-17.0
105,,Geronimo AllisonG. Allison GB,WR43,11,53,152,111.8,17.2,111.0,+6.0
106,,Kalen BallageK. Ballage MIA,RB42,5,58,200,112.6,22.9,124.0,+18.0
107,,Darrell HendersonD. Henderson LAR,RB43,9,40,257,111.3,28.5,100.0,-7.0
108,,Courtland SuttonC. Sutton DEN,WR44,10,66,194,111.8,17.4,103.0,-5.0
109,,Lamar JacksonL. Jackson BAL,QB12,8,62,265,114.3,19.0,118.0,+9.0
110,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,WR45,11,67,233,114.9,20.3,109.0,-1.0
111,,Kyler MurrayK. Murray ARI,QB13,12,69,273,116.2,25.4,115.0,+4.0
112,,Peyton BarberP. Barber TB,RB44,7,68,201,119.3,24.2,117.0,+5.0
113,,Delanie WalkerD. Walker TEN,TE11,11,55,291,119.7,29.0,114.0,+1.0
114,,Ben RoethlisbergerB. Roethlisberger PIT,QB14,7,63,281,120.0,16.6,106.0,-8.0
115,,Dak PrescottD. Prescott DAL,QB15,8,69,271,121.5,18.6,130.0,+15.0
116,,Michael GallupM. Gallup DAL,WR46,8,76,259,122.4,24.8,119.0,+3.0
117,,Tyrell WilliamsT. Williams OAK,WR47,6,55,259,123.7,32.2,135.0,+18.0
118,,Nyheim HinesN. Hines IND,RB45,6,73,227,120.1,28.2,138.0,+20.0
119,,Anthony MillerA. Miller CHI,WR48,6,66,227,120.1,19.4,134.0,+15.0
120,,Jamison CrowderJ. Crowder NYJ,WR49,4,72,218,124.1,21.5,140.0,+20.0
121,,DeSean JacksonD. Jackson PHI,WR50,10,67,201,123.7,21.4,132.0,+11.0
122,,Donte MoncriefD. Moncrief PIT,WR51,7,56,269,127.4,28.6,126.0,+4.0
123,,Justice HillJ. Hill BAL,RB46,8,58,275,126.1,37.4,149.0,+26.0
124,,John BrownJ. Brown BUF,WR52,6,66,215,128.7,19.2,146.0,+22.0
125,,Justin JacksonJ. Jackson LAC,RB47,12,71,253,128.3,38.7,129.0,+4.0
126,,Philip RiversP. Rivers LAC,QB16,12,75,287,133.2,17.6,125.0,-1.0
127,,Jaylen SamuelsJ. Samuels PIT,RB48,7,68,207,127.7,25.1,123.0,-4.0
128,,Carlos HydeC. Hyde HOU,RB49,10,71,172,133.8,21.9,167.0,+39.0
129,,Keke CouteeK. Coutee HOU,WR53,10,87,218,128.8,22.5,148.0,+19.0
130,,Golden TateG. Tate NYG,WR54,11,74,216,129.4,22.0,131.0,+1.0
Tier 9,
131,,Mitch TrubiskyM. Trubisky CHI,QB17,6,84,277,140.9,23.2,154.0,+23.0
132,,Tom BradyT. Brady NE,QB18,10,85,279,141.8,22.1,108.0,-24.0
133,,Eric EbronE. Ebron IND,TE12,6,52,297,142.9,44.3,92.0,-41.0
134,,Adrian PetersonA. Peterson WAS,RB50,10,61,225,138.5,28.7,133.0,-1.0
135,,Kirk CousinsK. Cousins MIN,QB19,12,85,278,144.5,22.3,141.0,+6.0
136,,James WashingtonJ. Washington PIT,WR55,7,89,276,142.8,26.1,112.0,-24.0
137,,Mark AndrewsM. Andrews BAL,TE13,8,82,313,148.5,49.3,153.0,+16.0
138,,Ronald Jones IIR. Jones TB,RB51,7,70,226,135.9,31.9,145.0,+7.0
139,,Chris ThompsonC. Thompson WAS,RB52,10,73,247,136.2,31.7,225.0,+86.0
140,,Josh AllenJ. Allen BUF,QB20,6,85,276,149.8,24.3,175.0,+35.0
141,,Darwin ThompsonD. Thompson KC,RB53,12,78,292,155.6,41.1,160.0,+19.0
142,,Albert WilsonA. Wilson MIA,WR56,5,76,294,154.1,39.6,204.0,+62.0
143,,Ito SmithI. Smith ATL,RB54,9,78,252,147.3,32.3,156.0,+13.0
144,,Mohamed SanuM. Sanu ATL,WR57,9,100,265,157.1,32.8,172.0,+28.0
145,,Giovani BernardG. Bernard CIN,RB55,9,73,237,147.1,27.1,198.0,+53.0
146,,Jimmy GaroppoloJ. Garoppolo SF,QB21,4,85,280,160.0,23.3,165.0,+19.0
147,,Trey BurtonT. Burton CHI,TE14,6,87,330,163.6,45.2,143.0,-4.0
148,,D.K. MetcalfD. Metcalf SEA,WR58,11,93,308,157.8,32.9,137.0,-11.0
149,,DaeSean HamiltonD. Hamilton DEN,WR59,10,106,275,153.2,29.8,216.0,+67.0
150,,Damien HarrisD. Harris NE,RB56,10,70,263,157.5,33.9,164.0,+14.0
151,,Sam DarnoldS. Darnold NYJ,QB22,4,106,282,165.0,22.5,187.0,+36.0
152,,Kyle RudolphK. Rudolph MIN,TE15,12,92,274,170.5,39.3,152.0,0.0
153,,Adam HumphriesA. Humphries TEN,WR60,11,80,265,161.6,29.9,180.0,+27.0
154,,Kenny StillsK. Stills HOU,WR61,10,93,301,161.2,35.3,193.0,+39.0
155,,Devin FunchessD. Funchess IND,WR62,6,87,286,162.8,36.2,215.0,+60.0
156,,Marquise GoodwinM. Goodwin SF,WR63,4,108,293,169.3,35.9,183.0,+27.0
157,,Jack DoyleJ. Doyle IND,TE16,6,86,325,176.5,49.8,184.0,+27.0
158,,C.J. AndersonC. Anderson DET,RB57,5,91,266,164.4,30.5,197.0,+39.0
159,,Jordan ReedJ. Reed WAS,TE17,10,86,317,179.2,50.3,163.0,+4.0
160,,Alexander MattisonA. Mattison MIN,RB58,12,83,272,162.2,34.0,159.0,-1.0
Tier 10,
161,,Tony PollardT. Pollard DAL,RB59,8,70,329,161.2,45.7,121.0,-40.0
162,,Jalen RichardJ. Richard OAK,RB60,6,75,257,164.9,36.1,186.0,+24.0
163,,Frank GoreF. Gore BUF,RB61,6,75,257,167.7,38.9,212.0,+49.0
164,,Jimmy GrahamJ. Graham GB,TE18,11,52,291,184.7,45.7,157.0,-7.0
165,,Greg OlsenG. Olsen CAR,TE19,7,85,325,184.4,43.9,139.0,-26.0
166,,Devante ParkerD. Parker MIA,WR64,5,94,271,174.2,38.2,232.0,+66.0
167,,Deebo SamuelD. Samuel SF,WR65,4,81,271,171.8,40.4,195.0,+28.0
168,,Matthew StaffordM. Stafford DET,QB23,5,112,288,183.6,23.5,179.0,+11.0
169,,Chicago (CHI)CHI DST,DST1,6,119,236,166.7,12.9,84.0,-85.0
170,,Kareem HuntK. Hunt CLE,RB62,7,77,272,173.8,38.9,110.0,-60.0
171,,Tre'Quan SmithT. Smith NO,WR66,9,80,277,178.8,31.8,188.0,+17.0
172,,Jacksonville (JAC)JAC DST,DST2,10,118,240,170.4,12.6,122.0,-50.0
173,,Jamaal WilliamsJ. Williams GB,RB63,11,77,255,172.7,33.8,235.0,+62.0
174,,Los Angeles (LAR)LAR DST,DST3,9,138,271,171.4,13.4,113.0,-61.0
175,,Minnesota (MIN)MIN DST,DST4,12,122,286,173.4,13.9,136.0,-39.0
176,,Derek CarrD. Carr OAK,QB24,6,99,290,190.6,25.2,174.0,-2.0
177,,Baltimore (BAL)BAL DST,DST5,8,120,323,174.5,21.1,144.0,-33.0
178,,Mike DavisM. Davis CHI,RB64,6,83,368,181.0,38.3,237.0,+59.0
179,,Quincy EnunwaQ. Enunwa NYJ,WR67,4,97,292,184.3,34.4,268.0,+89.0
180,,T.J. HockensonT. Hockenson DET,TE20,5,74,389,198.7,58.8,150.0,-30.0
181,,Greg ZuerleinG. Zuerlein LAR,K1,9,131,237,179.3,9.7,120.0,-61.0
182,,Cleveland (CLE)CLE DST,DST6,7,124,236,176.2,13.8,151.0,-31.0
183,,Los Angeles (LAC)LAC DST,DST7,12,131,343,176.6,24.1,147.0,-36.0
184,,New Orleans (NO)NO DST,DST8,9,128,286,180.6,17.3,166.0,-18.0
185,,Harrison ButkerH. Butker KC,K2,12,119,216,181.2,7.8,142.0,-43.0
186,,Justin TuckerJ. Tucker BAL,K3,8,133,255,181.4,11.0,127.0,-59.0
187,,Chase EdmondsC. Edmonds ARI,RB65,12,102,256,187.9,30.1,262.0,+75.0
188,,Darren WallerD. Waller OAK,TE21,6,81,326,188.3,63.8,177.0,-11.0
189,,Ty MontgomeryT. Montgomery NYJ,RB66,4,99,290,183.6,43.1,205.0,+16.0
190,,Stephen GostkowskiS. Gostkowski NE,K4,10,135,244,183.8,9.3,158.0,-32.0
191,,Malcolm BrownM. Brown LAR,RB67,9,95,270,186.2,36.5,234.0,+43.0
192,,Houston (HOU)HOU DST,DST9,10,155,314,184.0,21.8,176.0,-16.0
193,,Wil LutzW. Lutz NO,K5,9,156,244,184.8,7.1,155.0,-38.0
194,,Andy DaltonA. Dalton CIN,QB25,9,127,286,199.9,21.9,226.0,+32.0
195,,Denver (DEN)DEN DST,DST10,10,127,249,183.8,18.0,161.0,-34.0
196,,Jacoby BrissettJ. Brissett IND,QB26,6,104,294,187.6,29.4,217.0,+21.0
197,,Trey QuinnT. Quinn WAS,WR68,10,103,333,191.5,47.9,278.0,+81.0
198,,Ka'imi FairbairnK. Fairbairn HOU,K6,10,138,281,189.2,16.8,173.0,-25.0
199,,New England (NE)NE DST,DST11,10,145,265,188.4,20.0,171.0,-28.0
200,,Mason CrosbyM. Crosby GB,K7,11,158,255,192.4,16.0,206.0,+6.0
201,,T.J. YeldonT. Yeldon BUF,RB68,6,99,302,192.6,34.5,243.0,+42.0
202,,Nick FolesN. Foles JAC,QB27,10,122,363,207.0,28.3,196.0,-6.0
203,,Jake ElliottJ. Elliott PHI,K8,10,159,253,190.9,11.2,201.0,-2.0
204,,Buffalo (BUF)BUF DST,DST12,6,149,345,193.4,29.4,207.0,+3.0
205,,Chris Herndon IVC. Herndon NYJ,TE22,4,105,376,220.3,46.2,220.0,+15.0
206,,Dallas (DAL)DAL DST,DST13,8,134,302,199.3,28.4,170.0,-36.0
207,,Marquise BrownM. Brown BAL,WR69,8,79,315,201.2,43.1,185.0,-22.0
Tier 11,
208,,Zay JonesZ. Jones BUF,WR70,6,110,323,204.9,40.7,240.0,+32.0
209,,Robbie GouldR. Gould SF,K9,4,162,308,200.3,26.5,181.0,-28.0
210,,Michael BadgleyM. Badgley LAC,K10,12,163,308,202.1,27.1,182.0,-28.0
211,,Brett MaherB. Maher DAL,K11,8,160,309,200.5,25.9,190.0,-21.0
212,,Parris CampbellP. Campbell IND,WR71,6,94,318,205.3,43.1,230.0,+18.0
213,,Philadelphia (PHI)PHI DST,DST14,10,127,318,206.8,27.1,162.0,-51.0
214,,Noah FantN. Fant DEN,TE23,10,86,332,227.4,44.5,194.0,-20.0
215,,Mecole HardmanM. Hardman KC,WR72,12,107,350,212.2,47.6,169.0,-46.0
216,,Marcus MariotaM. Mariota TEN,QB28,11,142,362,220.0,24.5,213.0,-3.0
217,,Dallas GoedertD. Goedert PHI,TE24,10,109,352,227.5,45.3,202.0,-15.0
218,,Rex BurkheadR. Burkhead NE,RB69,10,95,263,198.1,32.4,258.0,+40.0
219,,Matt PraterM. Prater DET,K12,5,161,353,211.3,34.3,214.0,-5.0
220,,Ryquell ArmsteadR. Armstead JAC,RB70,10,118,283,200.5,31.2,267.0,+47.0
221,,Cole BeasleyC. Beasley BUF,WR73,6,107,355,214.0,51.4,199.0,-22.0
222,,Randall CobbR. Cobb DAL,WR74,8,115,333,219.4,38.7,209.0,-13.0
223,,Seattle (SEA)SEA DST,DST15,11,131,313,215.3,32.0,178.0,-45.0
224,,Taylor GabrielT. Gabriel CHI,WR75,6,115,343,218.2,38.7,247.0,+23.0
225,,Joe FlaccoJ. Flacco DEN,QB29,10,131,385,229.1,25.6,223.0,-2.0
226,,Ted GinnT. Ginn NO,WR76,9,137,351,224.0,36.2,210.0,-16.0
227,,Dare OgunbowaleD. Ogunbowale TB,RB71,7,78,379,170.7,46.4,260.0,+33.0
228,,Pittsburgh (PIT)PIT DST,DST16,7,168,307,224.5,29.4,191.0,-37.0
229,,Gus EdwardsG. Edwards BAL,RB72,8,91,283,210.5,32.4,273.0,+44.0
230,,Marqise LeeM. Lee JAC,WR77,10,104,377,230.0,44.6,249.0,+19.0
231,,Rashard HigginsR. Higgins CLE,WR78,7,107,317,224.3,47.1,252.0,+21.0
232,,D.J. CharkD. Chark JAC,WR79,10,128,294,227.1,35.8,315.0,+83.0
233,,Robert FosterR. Foster BUF,WR80,6,115,355,219.6,57.9,292.0,+59.0
234,,Tyler EifertT. Eifert CIN,TE25,9,116,357,251.5,45.8,211.0,-23.0
235,,Ryan FitzpatrickR. Fitzpatrick MIA,QB30,5,146,396,241.3,25.7,282.0,+47.0
236,,Eli ManningE. Manning NYG,QB31,11,135,395,241.8,23.4,245.0,+9.0
237,,A.J. BrownA. Brown TEN,WR81,11,80,315,230.6,35.7,257.0,+20.0
238,,N'Keal HarryN. Harry NE,WR82,10,66,385,225.0,72.8,168.0,-70.0
239,,Nelson AgholorN. Agholor PHI,WR83,10,101,338,237.8,30.2,239.0,0.0
240,,Kansas City (KC)KC DST,DST17,12,170,329,245.0,39.1,189.0,-51.0
241,,Paul RichardsonP. Richardson WAS,WR84,10,130,346,234.8,42.0,244.0,+3.0
242,,Tennessee (TEN)TEN DST,DST18,11,153,307,239.3,31.9,219.0,-23.0
243,,Mike GesickiM. Gesicki MIA,TE26,5,129,351,255.0,42.2,251.0,+8.0
244,,David MooreD. Moore SEA,WR85,11,134,335,238.8,37.4,285.0,+41.0
245,,Andy IsabellaA. Isabella ARI,WR86,12,117,376,239.0,42.9,246.0,+1.0
246,,Jason MyersJ. Myers SEA,K13,11,176,332,249.7,35.8,200.0,-46.0
247,,Adam VinatieriA. Vinatieri IND,K14,6,166,324,245.6,35.4,203.0,-44.0
248,,Indianapolis (IND)IND DST,DST19,6,159,318,248.7,37.3,224.0,-24.0
249,,Willie SneadW. Snead BAL,WR87,8,125,340,241.7,36.2,280.0,+31.0
250,,Miles BoykinM. Boykin BAL,WR88,8,115,350,232.9,55.4,270.0,+20.0
Tier 12,
251,,Dwayne HaskinsD. Haskins WAS,QB32,10,161,388,249.4,26.3,265.0,+14.0
252,,John RossJ. Ross CIN,WR89,9,136,333,248.1,38.6,288.0,+36.0
253,,Josh RosenJ. Rosen MIA,QB33,5,143,392,254.1,25.3,309.0,+56.0
254,,Case KeenumC. Keenum WAS,QB34,10,145,336,256.2,23.2,318.0,+64.0
255,,Corey ClementC. Clement PHI,RB73,10,130,332,236.6,26.2,430.0,+175.0
256,,Danny AmendolaD. Amendola DET,WR90,5,152,384,249.1,39.4,253.0,-3.0
257,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,WR91,10,110,351,251.0,48.0,261.0,+4.0
258,,Carolina (CAR)CAR DST,DST20,7,175,318,266.5,33.1,229.0,-29.0
259,,Dontrell HilliardD. Hilliard CLE,RB74,7,106,313,218.2,33.4,297.0,+38.0
260,,Gerald EverettG. Everett LAR,TE27,9,123,348,272.7,42.4,266.0,+6.0
261,,Benny Snell Jr.B. Snell PIT,RB75,7,77,359,236.7,29.2,304.0,+43.0
262,,Chris BoswellC. Boswell PIT,K15,7,180,332,271.2,36.5,227.0,-35.0
263,,Theo RiddickT. Riddick DEN,RB76,10,106,326,223.1,30.9,349.0,+86.0
264,,Aldrick RosasA. Rosas NYG,K16,11,140,332,269.4,32.1,221.0,-43.0
265,,Devontae BookerD. Booker DEN,RB77,10,139,330,243.7,26.2,426.0,+161.0
266,,Daniel JonesD. Jones NYG,QB35,11,162,391,259.4,28.6,254.0,-12.0
267,,Terry McLaurinT. McLaurin WAS,WR92,10,87,384,252.5,53.7,345.0,+78.0
268,,Wayne GallmanW. Gallman NYG,RB78,11,136,308,244.6,21.9,291.0,+23.0
269,,Green Bay (GB)GB DST,DST21,11,132,330,274.2,39.7,218.0,-51.0
270,,Antonio CallawayA. Callaway CLE,WR93,7,131,368,263.1,44.5,279.0,+9.0
271,,Dexter WilliamsD. Williams GB,RB79,11,127,334,235.5,31.5,347.0,+76.0
272,,Atlanta (ATL)ATL DST,DST22,9,175,321,277.3,35.5,241.0,-31.0
273,,Jason WittenJ. Witten DAL,TE28,8,128,354,281.9,42.7,192.0,-81.0
274,,Dan BaileyD. Bailey MIN,K17,12,184,343,275.3,36.0,242.0,-32.0
275,,Matt BryantM. Bryant ATL,K18,9,173,332,247.1,51.1,228.0,-47.0
276,,Phillip DorsettP. Dorsett NE,WR94,10,189,389,271.8,35.4,250.0,-26.0
277,,Hunter RenfrowH. Renfrow OAK,WR95,6,110,353,242.3,59.1,259.0,-18.0
278,,KeeSean JohnsonK. Johnson ARI,WR96,12,134,361,253.3,51.7,310.0,+32.0
279,,Chris ConleyC. Conley JAC,WR97,10,147,349,272.5,38.0,321.0,+42.0
280,,Jordan WilkinsJ. Wilkins IND,RB80,6,153,336,251.5,29.4,480.0,+200.0
281,,Josh ReynoldsJ. Reynolds LAR,WR98,9,180,349,273.6,30.6,385.0,+104.0
282,,Demaryius ThomasD. Thomas NE,WR99,10,134,375,273.2,46.4,208.0,-74.0
283,,Ian ThomasI. Thomas CAR,TE29,7,183,366,295.2,38.0,281.0,-2.0
284,,Josh LamboJ. Lambo JAC,K19,10,141,353,293.8,39.1,271.0,-13.0
285,,Brandon McManusB. McManus DEN,K20,10,183,341,292.6,32.7,231.0,-54.0
286,,Washington (WAS)WAS DST,DST23,10,129,345,290.5,39.7,255.0,-31.0
287,,Breshad PerrimanB. Perriman TB,WR100,7,137,379,280.5,35.3,333.0,+46.0
288,,Brian HillB. Hill ATL,RB81,9,119,322,235.6,34.7,331.0,+43.0
289,,Preston WilliamsP. Williams MIA,WR101,5,89,374,249.2,59.7,274.0,-15.0
