Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
55,,Calvin RidleyC. Ridley ATL,WR27,9,32,101,56.1,8.1,48.0,-7.0
56,,O.J. HowardO. Howard TB,TE4,7,15,78,58.9,10.1,59.0,+3.0
57,,Chris CarsonC. Carson SEA,RB22,11,29,98,59.4,14.2,53.0,-4.0
58,,Tarik CohenT. Cohen CHI,RB23,6,29,100,60.9,11.8,46.0,-12.0
59,,Tyler BoydT. Boyd CIN,WR28,9,35,97,61.9,12.2,62.0,+3.0
60,,Mark IngramM. Ingram BAL,RB24,8,19,93,62.2,15.9,51.0,-9.0
61,,James WhiteJ. White NE,RB25,10,23,123,62.4,16.6,56.0,-5.0
62,,Kenyan DrakeK. Drake MIA,RB26,5,19,110,63.4,18.5,55.0,-7.0
63,,Corey DavisC. Davis TEN,WR29,11,36,129,63.8,16.1,74.0,+11.0
64,,Baker MayfieldB. Mayfield CLE,QB5,7,24,131,65.1,11.7,66.0,+2.0
65,,Hunter HenryH. Henry LAC,TE5,12,15,106,65.5,8.2,70.0,+5.0
66,,Robby AndersonR. Anderson NYJ,WR30,4,38,124,67.0,14.0,81.0,+15.0
67,,Mike WilliamsM. Williams LAC,WR31,12,45,88,68.1,8.6,65.0,-2.0
68,,Evan EngramE. Engram NYG,TE6,11,53,106,68.7,11.9,64.0,-4.0
Tier 6,
69,,Russell WilsonR. Wilson SEA,QB6,11,24,166,71.8,15.9,72.0,+3.0
70,,Josh JacobsJ. Jacobs OAK,RB27,6,14,332,66.7,57.7,42.0,-28.0
71,,Lamar MillerL. Miller HOU,RB28,10,52,112,74.2,10.6,76.0,+5.0
72,,Marvin JonesM. Jones DET,WR32,5,49,111,75.3,9.9,96.0,+24.0
73,,Derrius GuiceD. Guice WAS,RB29,10,40,132,78.1,16.0,49.0,-24.0
74,,Matt RyanM. Ryan ATL,QB7,9,54,120,78.4,16.1,67.0,-7.0
75,,Golden TateG. Tate NYG,WR33,11,41,129,78.6,12.9,95.0,+20.0
76,,Eric EbronE. Ebron IND,TE7,6,63,127,79.3,11.8,63.0,-13.0
77,,Will FullerW. Fuller HOU,WR34,10,48,160,79.9,8.9,75.0,-2.0
78,,Jared CookJ. Cook NO,TE8,9,22,153,80.5,16.6,80.0,+2.0
79,,Sterling ShepardS. Shepard NYG,WR35,11,48,151,80.6,11.3,90.0,+11.0
80,,Dante PettisD. Pettis SF,WR36,4,55,141,82.0,10.7,83.0,+3.0
81,,Drew BreesD. Brees NO,QB8,9,54,167,84.2,15.5,85.0,+4.0
82,,Cam NewtonC. Newton CAR,QB9,7,47,125,84.4,15.3,94.0,+12.0
83,,Tevin ColemanT. Coleman SF,RB30,4,56,188,88.4,17.2,73.0,-10.0
84,,Courtland SuttonC. Sutton DEN,WR37,10,62,137,89.6,10.2,89.0,+5.0
85,,Christian KirkC. Kirk ARI,WR38,12,57,222,89.7,14.6,93.0,+8.0
86,,David NjokuD. Njoku CLE,TE9,7,15,138,90.3,17.9,78.0,-8.0
87,,Jerick McKinnonJ. McKinnon SF,RB31,4,59,190,92.9,17.7,87.0,0.0
88,,Dede WestbrookD. Westbrook JAC,WR39,10,39,141,93.6,16.6,109.0,+21.0
89,,Larry FitzgeraldL. Fitzgerald ARI,WR40,12,43,175,93.7,21.4,107.0,+18.0
90,,David MontgomeryD. Montgomery CHI,RB32,6,18,272,81.5,45.4,119.0,+29.0
91,,Keke CouteeK. Coutee HOU,WR41,10,55,147,95.0,15.2,118.0,+27.0
92,,Latavius MurrayL. Murray NO,RB33,9,52,177,96.8,18.8,105.0,+13.0
93,,LeSean McCoyL. McCoy BUF,RB34,6,75,149,97.8,16.3,99.0,+6.0
94,,Jameis WinstonJ. Winston TB,QB10,7,50,125,97.8,14.2,104.0,+10.0
95,,Carson WentzC. Wentz PHI,QB11,10,56,150,98.6,14.4,88.0,-7.0
Tier 7,
96,,Jared GoffJ. Goff LAR,QB12,9,70,147,101.7,10.7,84.0,-12.0
97,,Rashaad PennyR. Penny SEA,RB35,11,60,134,102.4,13.9,82.0,-15.0
98,,Curtis SamuelC. Samuel CAR,WR42,7,74,196,105.5,19.6,140.0,+42.0
99,,Anthony MillerA. Miller CHI,WR43,6,75,217,107.5,21.8,125.0,+26.0
100,,Jordan HowardJ. Howard PHI,RB36,10,57,187,108.5,23.7,77.0,-23.0
101,,Delanie WalkerD. Walker TEN,TE10,11,72,246,110.3,20.1,139.0,+38.0
102,,Dion LewisD. Lewis TEN,RB37,11,74,181,110.6,19.2,121.0,+19.0
103,,Ben RoethlisbergerB. Roethlisberger PIT,QB13,7,77,163,111.1,16.6,97.0,-6.0
104,,Royce FreemanR. Freeman DEN,RB38,10,85,144,113.2,10.9,92.0,-12.0
105,,Austin HooperA. Hooper ATL,TE11,9,69,173,115.4,18.0,98.0,-7.0
106,,Vance McDonaldV. McDonald PIT,TE12,7,64,163,116.1,24.6,103.0,-3.0
107,,Geronimo AllisonG. Allison GB,WR44,11,58,240,116.2,33.8,134.0,+27.0
108,,Nyheim HinesN. Hines IND,RB39,6,60,177,117.2,18.6,114.0,+6.0
109,,Michael GallupM. Gallup DAL,WR45,8,88,210,118.0,26.2,187.0,+78.0
110,,Trey BurtonT. Burton CHI,TE13,6,72,168,118.2,15.2,124.0,+14.0
111,,Philip RiversP. Rivers LAC,QB14,12,77,165,118.5,17.0,111.0,0.0
112,,Dak PrescottD. Prescott DAL,QB15,8,87,176,118.5,15.5,116.0,+4.0
113,,Ronald Jones IIR. Jones TB,RB40,7,71,195,120.7,26.3,110.0,-3.0
114,,Lamar JacksonL. Jackson BAL,QB16,8,54,197,123.9,21.7,126.0,+12.0
115,,Chris Herndon IVC. Herndon NYJ,TE14,4,69,153,125.2,17.8,137.0,+22.0
116,,Jack DoyleJ. Doyle IND,TE15,6,69,236,125.3,24.5,191.0,+75.0
117,,Mitch TrubiskyM. Trubisky CHI,QB17,6,68,183,125.4,14.9,122.0,+5.0
118,,DeSean JacksonD. Jackson PHI,WR46,10,55,242,125.5,23.1,152.0,+34.0
119,,Matt BreidaM. Breida SF,RB41,4,51,193,126.8,27.5,133.0,+14.0
120,,Emmanuel SandersE. Sanders DEN,WR47,10,67,210,128.3,37.2,100.0,-20.0
121,,Austin EkelerA. Ekeler LAC,RB42,12,76,217,128.7,23.4,106.0,-15.0
122,,Kyler MurrayK. Murray ARI,QB18,12,68,202,124.0,33.1,123.0,+1.0
123,,Miles SandersM. Sanders PHI,RB43,10,27,289,107.7,48.0,86.0,-37.0
124,,John BrownJ. Brown BUF,WR48,6,43,220,131.2,24.3,168.0,+44.0
125,,DaeSean HamiltonD. Hamilton DEN,WR49,10,58,242,132.0,30.1,165.0,+40.0
126,,Kenny StillsK. Stills MIA,WR50,5,39,243,133.1,25.9,176.0,+50.0
127,,Josh AllenJ. Allen BUF,QB19,6,68,169,133.5,22.4,129.0,+2.0
128,,Jordan ReedJ. Reed WAS,TE16,10,72,180,134.8,12.5,163.0,+35.0
129,,James WashingtonJ. Washington PIT,WR51,7,62,267,135.9,40.5,108.0,-21.0
130,,Robert FosterR. Foster BUF,WR52,6,55,247,135.9,36.7,160.0,+30.0
131,,Ito SmithI. Smith ATL,RB44,9,80,207,137.1,23.6,130.0,-1.0
132,,Tom BradyT. Brady NE,QB20,10,87,173,138.0,17.4,113.0,-19.0
Tier 8,
133,,Duke JohnsonD. Johnson CLE,RB45,7,80,199,140.2,22.1,182.0,+49.0
134,,Devin FunchessD. Funchess IND,WR53,6,90,229,141.8,32.1,146.0,+12.0
135,,N'Keal HarryN. Harry NE,WR54,10,37,270,120.5,43.0,91.0,-44.0
136,,Greg OlsenG. Olsen CAR,TE17,7,108,253,143.0,17.3,166.0,+30.0
137,,Jimmy GaroppoloJ. Garoppolo SF,QB21,4,94,197,143.8,18.3,115.0,-22.0
138,,D'Onta ForemanD. Foreman HOU,RB46,10,108,227,144.5,22.5,132.0,-6.0
139,,Kyle RudolphK. Rudolph MIN,TE18,12,106,258,145.2,13.8,135.0,-4.0
140,,Kirk CousinsK. Cousins MIN,QB22,12,95,200,145.8,19.6,112.0,-28.0
141,,Jamison CrowderJ. Crowder NYJ,WR55,4,97,223,141.4,27.7,180.0,+39.0
142,,Carlos HydeC. Hyde KC,RB47,12,66,245,149.0,34.1,120.0,-22.0
143,,Jimmy GrahamJ. Graham GB,TE19,11,104,255,149.5,22.0,156.0,+13.0
144,,Kareem HuntK. Hunt CLE,RB48,7,98,199,144.7,27.2,79.0,-65.0
145,,Adam HumphriesA. Humphries TEN,WR56,11,81,319,152.9,44.2,197.0,+52.0
146,,Peyton BarberP. Barber TB,RB49,7,72,316,154.3,38.5,141.0,-5.0
147,,Adrian PetersonA. Peterson WAS,RB50,10,89,256,156.7,28.3,147.0,0.0
148,,Marquise GoodwinM. Goodwin SF,WR57,4,90,269,156.8,42.4,181.0,+33.0
149,,Tyrell WilliamsT. Williams OAK,WR58,6,65,231,160.6,39.8,144.0,-5.0
150,,Chris ThompsonC. Thompson WAS,RB51,10,91,257,156.7,23.7,178.0,+28.0
151,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,WR59,11,109,269,164.0,30.9,171.0,+20.0
152,,Donte MoncriefD. Moncrief PIT,WR60,7,55,262,166.1,31.9,175.0,+23.0
153,,Jamaal WilliamsJ. Williams GB,RB52,11,101,238,166.9,24.6,161.0,+8.0
154,,Mohamed SanuM. Sanu ATL,WR61,9,109,285,172.2,31.2,231.0,+77.0
155,,Matthew StaffordM. Stafford DET,QB23,5,118,197,167.9,12.9,148.0,-7.0
156,,Derek CarrD. Carr OAK,QB24,6,116,241,172.4,18.4,150.0,-6.0
157,,Chicago (CHI)CHI DST,DST1,6,140,246,142.5,15.8,158.0,+1.0
158,,Sam DarnoldS. Darnold NYJ,QB25,4,131,256,168.5,17.0,155.0,-3.0
159,,Quincy EnunwaQ. Enunwa NYJ,WR62,4,99,247,173.6,27.5,247.0,+88.0
Tier 9,
160,,Marqise LeeM. Lee JAC,WR63,10,79,262,176.2,35.0,222.0,+62.0
161,,D.K. MetcalfD. Metcalf SEA,WR64,11,62,325,167.7,51.0,102.0,-59.0
162,,C.J. AndersonC. Anderson DET,RB53,5,119,235,177.3,26.8,183.0,+21.0
163,,Mecole HardmanM. Hardman KC,WR65,12,35,313,153.4,49.6,101.0,-62.0
164,,Andy DaltonA. Dalton CIN,QB26,9,131,229,178.7,16.7,189.0,+25.0
165,,Devante ParkerD. Parker MIA,WR66,5,99,228,174.7,25.9,223.0,+58.0
166,,Darrell HendersonD. Henderson LAR,RB54,9,46,374,157.0,62.5,149.0,-17.0
167,,Jacksonville (JAC)JAC DST,DST2,10,145,249,152.0,15.9,179.0,+12.0
168,,Parris CampbellP. Campbell IND,WR67,6,82,262,163.9,41.3,117.0,-51.0
169,,Kalen BallageK. Ballage MIA,RB55,5,109,257,182.8,26.5,145.0,-24.0
170,,Mike GesickiM. Gesicki MIA,TE20,5,94,282,179.0,31.6,227.0,+57.0
171,,T.J. HockensonT. Hockenson DET,TE21,5,106,273,162.4,35.5,131.0,-40.0
172,,Tre'Quan SmithT. Smith NO,WR68,9,113,236,188.6,22.8,170.0,-2.0
173,,Los Angeles (LAR)LAR DST,DST3,9,145,257,161.2,17.6,177.0,+4.0
174,,Dallas GoedertD. Goedert PHI,TE22,10,121,255,176.5,34.4,185.0,+11.0
175,,Taylor GabrielT. Gabriel CHI,WR69,6,148,231,186.7,22.2,251.0,+76.0
176,,Albert WilsonA. Wilson MIA,WR70,5,74,271,187.1,36.6,206.0,+30.0
177,,Noah FantN. Fant DEN,TE23,10,92,282,170.3,40.9,138.0,-39.0
178,,Minnesota (MIN)MIN DST,DST4,12,152,256,165.4,17.5,192.0,+14.0
179,,Mike DavisM. Davis CHI,RB56,6,104,264,194.2,33.5,162.0,-17.0
180,,Baltimore (BAL)BAL DST,DST5,8,140,251,166.8,25.9,184.0,+4.0
181,,Kenneth DixonK. Dixon BAL,RB57,8,89,347,178.6,57.1,249.0,+68.0
182,,Marcus MariotaM. Mariota TEN,QB27,11,167,241,193.2,21.0,194.0,+12.0
183,,Mark AndrewsM. Andrews BAL,TE24,8,92,294,190.5,40.3,207.0,+24.0
184,,Giovani BernardG. Bernard CIN,RB58,9,132,272,186.7,25.6,234.0,+50.0
185,,Houston (HOU)HOU DST,DST6,10,152,258,173.4,18.8,193.0,+8.0
186,,Rex BurkheadR. Burkhead NE,RB59,10,100,321,168.8,40.7,250.0,+64.0
187,,Los Angeles (LAC)LAC DST,DST7,12,145,259,171.4,20.0,188.0,+1.0
188,,Elijah McGuireE. McGuire NYJ,RB60,4,98,289,187.5,42.2,244.0,+56.0
189,,Jaylen SamuelsJ. Samuels PIT,RB61,7,104,293,187.5,39.7,127.0,-62.0
190,,Greg ZuerleinG. Zuerlein LAR,K1,9,171,231,173.6,9.6,136.0,-54.0
191,,A.J. BrownA. Brown TEN,WR71,11,64,270,194.0,31.5,164.0,-27.0
192,,Antonio CallawayA. Callaway CLE,WR72,7,128,263,198.3,30.6,203.0,+11.0
193,,Gerald EverettG. Everett LAR,TE25,9,139,282,194.8,31.5,269.0,+76.0
194,,Jalen RichardJ. Richard OAK,RB62,6,85,289,191.8,44.3,199.0,+5.0
195,,Zay JonesZ. Jones BUF,WR73,6,99,295,204.6,32.3,190.0,-5.0
196,,Cleveland (CLE)CLE DST,DST8,7,152,260,183.9,22.4,200.0,+4.0
197,,David MooreD. Moore SEA,WR74,11,129,262,204.5,27.9,279.0,+82.0
198,,Justin TuckerJ. Tucker BAL,K2,8,171,234,184.0,13.1,143.0,-55.0
199,,Nick FolesN. Foles JAC,QB28,10,160,313,212.2,30.8,202.0,+3.0
200,,Deebo SamuelD. Samuel SF,WR75,4,109,262,187.1,38.8,142.0,-58.0
201,,Theo RiddickT. Riddick DET,RB63,5,83,289,205.8,42.1,257.0,+56.0
202,,New Orleans (NO)NO DST,DST9,9,165,261,193.7,19.1,214.0,+12.0
203,,Stephen GostkowskiS. Gostkowski NE,K3,10,171,263,194.3,17.2,173.0,-30.0
204,,Harrison ButkerH. Butker KC,K4,12,179,264,189.8,14.0,157.0,-47.0
205,,Randall CobbR. Cobb DAL,WR76,8,144,271,214.3,24.1,268.0,+63.0
206,,Gus EdwardsG. Edwards BAL,RB64,8,112,316,198.7,47.7,211.0,+5.0
207,,Devin SingletaryD. Singletary BUF,RB65,6,76,356,199.0,51.0,128.0,-79.0
208,,Tyler EifertT. Eifert CIN,TE26,9,133,282,212.0,37.1,204.0,-4.0
209,,Marquise BrownM. Brown BAL,WR77,8,74,290,195.7,45.4,159.0,-50.0
Tier 10,
210,,John RossJ. Ross CIN,WR78,9,124,328,205.6,37.9,266.0,+56.0
211,,Denver (DEN)DEN DST,DST10,10,165,262,204.7,14.9,208.0,-3.0
212,,Nelson AgholorN. Agholor PHI,WR79,10,156,298,222.1,20.8,225.0,+13.0
213,,Damien HarrisD. Harris NE,RB66,10,80,382,207.6,62.0,153.0,-60.0
214,,Wil LutzW. Lutz NO,K5,9,179,265,205.9,15.1,172.0,-42.0
215,,Josh DoctsonJ. Doctson WAS,WR80,10,124,295,223.6,24.5,301.0,+86.0
216,,Buffalo (BUF)BUF DST,DST11,6,164,304,211.3,21.8,241.0,+25.0
217,,Andy IsabellaA. Isabella ARI,WR81,12,90,301,207.2,43.3,154.0,-63.0
218,,New England (NE)NE DST,DST12,10,164,234,212.1,11.4,218.0,0.0
219,,T.J. YeldonT. Yeldon BUF,RB67,6,120,310,212.1,35.6,198.0,-21.0
220,,Frank GoreF. Gore BUF,RB68,6,132,363,227.8,40.8,307.0,+87.0
221,,Austin Seferian-JenkinsA. Seferian-Jenkins NE,TE27,10,121,352,222.4,50.8,219.0,-2.0
222,,Ted GinnT. Ginn NO,WR82,9,113,370,235.5,35.3,256.0,+34.0
223,,Dallas (DAL)DAL DST,DST13,8,159,250,217.8,13.9,213.0,-10.0
224,,D.J. CharkD. Chark JAC,WR83,10,73,269,226.7,24.1,293.0,+69.0
225,,Justice HillJ. Hill BAL,RB69,8,76,379,224.3,63.1,151.0,-74.0
226,,Paul RichardsonP. Richardson WAS,WR84,10,138,333,230.1,36.3,298.0,+72.0
227,,Cameron BrateC. Brate TB,TE28,7,173,349,234.2,38.9,253.0,+26.0
228,,Mason CrosbyM. Crosby GB,K6,11,212,266,223.7,11.9,220.0,-8.0
229,,Chase EdmondsC. Edmonds ARI,RB70,12,149,313,231.3,29.3,259.0,+30.0
230,,Equanimeous St. BrownE. St. GB,WR85,11,113,304,229.1,28.6,294.0,+64.0
231,,Seattle (SEA)SEA DST,DST14,11,176,318,225.3,17.9,228.0,-3.0
232,,Pittsburgh (PIT)PIT DST,DST15,7,166,279,234.5,21.1,243.0,+11.0
233,,Jake ElliottJ. Elliott PHI,K7,10,204,273,227.5,11.1,212.0,-21.0
234,,Hayden HurstH. Hurst BAL,TE29,8,153,373,235.6,37.0,261.0,+27.0
235,,Philadelphia (PHI)PHI DST,DST16,10,152,266,229.3,15.1,226.0,-9.0
236,,Joe FlaccoJ. Flacco DEN,QB29,10,178,333,246.9,26.9,224.0,-12.0
237,,Matt PraterM. Prater DET,K8,5,204,300,230.1,17.0,313.0,+76.0
238,,Tennessee (TEN)TEN DST,DST17,11,211,275,229.4,14.9,304.0,+66.0
239,,Brett MaherB. Maher DAL,K9,8,214,284,234.0,16.8,230.0,-9.0
240,,Willie SneadW. Snead BAL,WR86,8,179,301,242.0,24.7,292.0,+52.0
241,,Demaryius ThomasD. Thomas NE,WR87,10,155,375,235.0,46.0,195.0,-46.0
242,,Robbie GouldR. Gould SF,K10,4,214,300,236.4,16.7,210.0,-32.0
243,,Ka'imi FairbairnK. Fairbairn HOU,K11,10,183,327,222.8,29.2,174.0,-69.0
244,,Josh ReynoldsJ. Reynolds LAR,WR88,9,196,380,242.7,36.9,321.0,+77.0
245,,Tyreek HillT. Hill KC,WR89,12,20,322,188.8,87.5,68.0,-177.0
246,,Malcolm BrownM. Brown LAR,RB71,9,149,378,241.6,41.1,258.0,+12.0
247,,Ricky Seals-JonesR. Seals-Jones ARI,TE30,12,139,346,241.9,29.1,316.0,+69.0
248,,Michael BadgleyM. Badgley LAC,K12,12,215,292,239.9,17.5,245.0,-3.0
249,,Josh RosenJ. Rosen MIA,QB30,5,125,331,253.4,37.2,215.0,-34.0
250,,Eli ManningE. Manning NYG,QB31,11,183,334,251.4,29.6,217.0,-33.0
251,,Trey QuinnT. Quinn WAS,WR90,10,102,298,226.1,48.5,270.0,+19.0
252,,Indianapolis (IND)IND DST,DST18,6,180,315,250.8,25.5,238.0,-14.0
253,,Hakeem ButlerH. Butler ARI,WR91,12,73,311,236.7,43.8,201.0,-52.0
254,,Danny AmendolaD. Amendola DET,WR92,5,157,337,251.8,36.4,336.0,+82.0
255,,Adam VinatieriA. Vinatieri IND,K13,6,204,309,245.5,16.6,264.0,+9.0
256,,Ian ThomasI. Thomas CAR,TE31,7,166,356,253.9,31.0,235.0,-21.0
257,,Kansas City (KC)KC DST,DST19,12,164,326,254.0,30.8,262.0,+5.0
258,,Taywan TaylorT. Taylor TEN,WR93,11,206,348,246.6,34.8,358.0,+100.0
259,,Alexander MattisonA. Mattison MIN,RB72,12,134,313,227.7,59.1,167.0,-92.0
260,,Cole BeasleyC. Beasley BUF,WR94,6,136,333,256.9,37.7,289.0,+29.0
Tier 11,
261,,Dwayne HaskinsD. Haskins WAS,QB32,10,178,354,261.8,42.7,216.0,-45.0
262,,Jason MyersJ. Myers SEA,K14,11,189,353,257.0,20.9,255.0,-7.0
263,,Carolina (CAR)CAR DST,DST20,7,179,314,258.5,20.8,337.0,+74.0
264,,Jay AjayiJ. Ajayi FA,RB73,,100,326,216.0,62.6,263.0,-1.0
265,,Aldrick RosasA. Rosas NYG,K15,11,188,330,257.7,21.1,265.0,0.0
266,,Doug MartinD. Martin OAK,RB74,6,144,336,248.4,43.7,276.0,+10.0
267,,Justin JacksonJ. Jackson LAC,RB75,12,174,357,262.5,31.5,286.0,+19.0
268,,Keelan ColeK. Cole JAC,WR95,10,155,349,260.9,24.4,278.0,+10.0
269,,Graham GanoG. Gano CAR,K16,7,215,299,251.3,15.2,,
270,,Josh AdamsJ. Adams PHI,RB76,10,119,361,246.3,49.3,349.0,+79.0
271,,Phillip DorsettP. Dorsett NE,WR96,10,148,368,267.6,38.0,285.0,+14.0
272,,Spencer WareS. Ware IND,RB77,6,134,317,247.1,36.4,254.0,-18.0
273,,Corey ClementC. Clement PHI,RB78,10,188,322,262.7,30.3,353.0,+80.0
274,,Nick VannettN. Vannett SEA,TE32,11,180,345,266.9,27.2,339.0,+65.0
275,,Chris HoganC. Hogan CAR,WR97,7,160,343,269.0,28.8,314.0,+39.0
276,,Atlanta (ATL)ATL DST,DST21,9,176,308,267.8,25.8,324.0,+48.0
277,,Chris BoswellC. Boswell PIT,K17,7,182,307,277.6,18.9,,
278,,Dan BaileyD. Bailey MIN,K18,12,233,304,271.9,17.4,296.0,+18.0
279,,Ryquell ArmsteadR. Armstead JAC,RB79,10,119,330,245.9,55.2,186.0,-93.0
280,,Green Bay (GB)GB DST,DST22,11,157,307,273.5,32.4,323.0,+43.0
281,,Jordan WilkinsJ. Wilkins IND,RB80,6,193,374,264.7,32.7,341.0,+60.0
282,,Jason WittenJ. Witten DAL,TE33,8,139,305,240.4,41.8,246.0,-36.0
283,,Chris ConleyC. Conley JAC,WR98,10,208,370,273.2,29.2,375.0,+92.0
284,,Ryan SuccopR. Succop TEN,K19,11,184,305,276.7,17.6,280.0,-4.0
285,,Devontae BookerD. Booker DEN,RB81,10,170,331,269.8,33.4,317.0,+32.0
286,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,WR99,10,169,345,263.7,39.5,232.0,-54.0
287,,Arizona (ARI)ARI DST,DST23,12,163,324,283.1,26.9,407.0,+120.0
288,,Brandon McManusB. McManus DEN,K20,10,186,310,286.0,13.9,393.0,+105.0
289,,Josh LamboJ. Lambo JAC,K21,10,176,345,290.9,22.4,,
290,,Charles ClayC. Clay ARI,TE34,12,222,352,276.6,21.1,389.0,+99.0
